stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
HAVHERSN,2096,Haven @ Heroy,N HAVEN ST SB & E HEROY AV,47.698929,-117.366613,,,,,,0
MARGLASC,2099,Market @ Glass,N MARKET ST & E GLASS AV,47.690667,-117.365206,,,,,,0
MAREUCSN,2101,Market @ Euclid,N MARKET ST & E EUCLID AV,47.686382,-117.36525,,,,,,0
HAVBROSM,2104,Havana @ Broadway,N HAVANA ST & E BROADWAY AV,47.663584,-117.347003,,,,,,0
HAVALKSN,2105,Havana @ Alki (Fairgrounds),N HAVANA ST & E ALKI AV,47.662759,-117.346991,,,,,,0
HAVFERSN,2106,Havana @ Ferry,N HAVANA ST & E FERRY AV,47.661011,-117.347033,,,,,,0
LVHAVSP,2108,Leave Havana @ Sprague Southbound,S HAVANA ST,47.656258,-117.347128,,,,,,0
HAV2NDSN,2110,Havana @ 2nd,S HAVANA ST & E 2ND AV,47.654554,-117.347081,,,,,,0
2NDFREWN,2114,2nd @ Freya,E 2ND AV & FREYA,47.654403,-117.357302,,,,,,0
THO5THSN,2115,Thor @ 5th,S THOR ST & E 5TH AV,47.652188,-117.360474,,,,,,0
THOHARSN,2116,Thor @ Hartson,S THOR ST & E HARTSON AV,47.650105,-117.360477,,,,,,0
THO8THSN,2117,Thor @ 8th,S THOR ST & E 8TH AV,47.648285,-117.360465,,,,,,0
RAY15TSF,2119,Ray @ 15th,S RAY ST & E 15TH AV,47.641594,-117.363222,,,,,,0
18TRAYEF,2121,18th @ Ray,E 18TH AV & S RAY ST,47.63904,-117.362947,,,,,,0
18TFREEN,2123,18th Avenue @ Freya,E 18TH AV & S THOR ST,47.639073,-117.357832,,,,,,0
FRECONSN,2125,Freya @ Congress,S FREYA ST & E CONGRESS AV,47.636438,-117.357888,,,,,,0
FRE22NSN,2126,Freya @ 22nd,S FREYA ST & E 22ND AV,47.634482,-117.357891,,,,,,0
FRE24TSN,2127,Freya @ 24th,S FREYA ST & E 24TH AV,47.632779,-117.357906,,,,,,0
FRE28TSN,2129,Freya @ 28th,S FREYA ST & E 28TH AV,47.629428,-117.357883,,,,,,0
FRE29TSN,2130,Freya @ 29th Avenue,S FREYA ST & E 29TH AV,47.628242,-117.357898,,,,,,0
PACOAKWN,2133,Pacific @ Oak,W PACIFIC AV & S OAK ST,47.655658,-117.438385,,,,,,0
PACCANWN,2135,Pacific @ Cannon,W PACIFIC AV & S CANNON ST,47.655633,-117.441419,,,,,,0
PACHEMWN,2137,Pacific @ Hemlock (MAC  Museum),W PACIFIC AV & S HEMLOCK ST,47.655594,-117.444571,,,,,,0
4THHEMEN,2145,4th @ Hemlock,W 4TH AV & S HEMLOCK ST,47.65256,-117.444729,,,,,,0
PACOAKEN,2149,Pacific @ Oak,W PACIFIC AV & S OAK ST,47.655486,-117.438623,,,,,,0
PACMAPEN,2150,Pacific @ Maple,W PACIFIC AV & S MAPLE ST SB,47.655468,-117.436481,,,,,,0
SUNLINWN,2154,Sunset @ Lindeke,W SUNSET BL & S LINDEKE ST,47.649281,-117.451298,,,,,,0
8THMCCEF,2174,8th & McClellan,W 8TH AV,47.648302,-117.413839,,,,,,0
3RDCEDWN,2190,3rd @ Cedar,W 3RD AV EB & S CEDAR ST SB,47.653466,-117.432806,,,,,,0
LVJEFF,2191,Leave @ Jefferson Lot,W I 90 E280A ON RAMP,47.65227,-117.432965,,,,,,0
MAP2NDSF,2192,Maple @ 2nd,S MAPLE ST SB & W 2ND AV WB,47.6542,-117.435609,,,,,,0
MAP7THSN,2195,Maple @ 7th,S MAPLE ST SB & W 7TH AV,47.64949,-117.435701,,,,,,0
MAP9THSN,2197,Maple @ 9th,S MAPLE ST SB & W 9TH AV,47.647416,-117.435701,,,,,,0
CED12TNN,2203,Cedar @ 12th,S CEDAR ST & W 12TH AV,47.644391,-117.432278,,,,,,0
WAL9THNN,2204,Walnut @ 9th,S WALNUT ST NB & W 9TH AV,47.647281,-117.434009,,,,,,0
WAL7THNN,2206,Walnut @ 7th,S WALNUT ST NB & W 7TH AV,47.649382,-117.433969,,,,,,0
JEFFLOTN,2208,Walnut @ 5th (Jefferson Lot),S WALNUT ST NB & W I 90 HY EB,47.651727,-117.43393,,,,,,0
STE4THSN,2210,Stevens @ 4th,S STEVENS ST SB & W 4TH AV,47.652515,-117.419601,,,,,,0
5THMONWN,2212,5th @ Monroe,W 5TH AV & S MONROE ST SB,47.651465,-117.426382,,,,,,0
5THMADWN,2213,5th @ Madison,W 5TH AV & S MADISON ST,47.651437,-117.427757,,,,,,0
5THJEFWN,2214,5th @ Jefferson,W 5TH AV & S JEFFERSON ST,47.651428,-117.429369,,,,,,0
ADA6THSF,2215,Adams @ 6th,S ADAMS ST & W 6TH AV,47.650007,-117.431154,,,,,,0
ADA8THSN,2216,Adams @ 8th,S ADAMS ST & W 8TH AV,47.648349,-117.431101,,,,,,0
ADA10TSN,2217,Adams @ 10th,S ADAMS ST & W 10TH AV,47.646357,-117.431048,,,,,,0
10TMADEN,2218,10th @ Madison,W 10TH AV & S MADISON ST,47.646248,-117.427995,,,,,,0
MAD12TSN,2219,Madison @ 12th,S MADISON ST & W 12TH AV,47.644527,-117.427982,,,,,,0
MAD14TSN,2220,Madison @ 14th,S MADISON ST & W 14TH AV,47.642734,-117.428009,,,,,,0
14TLINEN,2221,14th @ Lincoln,W 14TH AV & S LINCOLN ST,47.642625,-117.424506,,,,,,0
LIN17TSN,2222,Lincoln @ 17th,S LINCOLN ST & W 17TH AV,47.639954,-117.424242,,,,,,0
LIN19TSN,2223,Lincoln @ 19th,S LINCOLN ST & W 19TH AV,47.637699,-117.425022,,,,,,0
LIN22NSN,2225,Lincoln @ 22nd,S LINCOLN ST & W 22ND AV,47.634465,-117.425023,,,,,,0
LIN26TSN,2227,Lincoln @ 26th,S LINCOLN ST & W 26TH AV,47.630961,-117.425102,,,,,,0
29TPOSEF,2229,29th @ Post,W 29TH AV & S POST ST,47.62813,-117.423293,,,,,,0
29TBEREN,2231,29th @ Bernard,W 29TH AV & S BERNARD ST,47.62812,-117.416973,,,,,,0
BER33RSN,2233,Bernard @ 33rd,S BERNARD ST & W 33RD AV,47.624684,-117.416858,,,,,,0
37TBEREM,2235,37th @ Bernard,W 37TH AV & S BERNARD ST,47.620899,-117.415908,,,,,,0
37TMANEN,2236,37th @ Manito Blvd,W 37TH AV & S MANITO BL,47.620826,-117.411574,,,,,,0
37TGRAEN,2239,37th @ Grand,E 37TH AV,47.620778,-117.402235,,,,,,0
37THATEF,2240,37th @ Hatch,E 37TH AV & S HATCH ST,47.620787,-117.400423,,,,,,0
37TARTEN,2242,37th @ Arthur,E 37TH AV & S ARTHUR ST,47.620777,-117.395455,,,,,,0
37TPEREN,2243,37th @ Perry,E 37TH AV & S PERRY ST,47.620739,-117.390223,,,,,,0
37THELEN,2244,37th @ Helena,E 37TH AV & S HELENA ST,47.620865,-117.387502,,,,,,0
37TPITEN,2245,37th @ Pittsburg,E 37TH AV & S PITTSBURG ST,47.620873,-117.38478,,,,,,0
37TCREEN,2247,37th @ Crestline,E 37TH AV & S CRESTLINE ST,47.620862,-117.379429,,,,,,0
37TCOOEN,2249,37th @ Cook,E 37TH AV & S COOK ST,47.62086,-117.374065,,,,,,0
37TMTV,2250,37th @ Mt Vernon,E 37TH AV & S MT VERNON ST,47.620859,-117.370841,,,,,,0
REGTHUSN,2253,Regal @ Thurston,S REGAL ST & E THURSTON AV,47.617362,-117.368678,,,,,,0
37TPITWN,2261,37th @ Pittsburg,E 37TH AV & S PITTSBURG ST,47.620973,-117.384582,,,,,,0
37THELWN,2262,37th @ Helena,E 37TH AV & S HELENA ST,47.620974,-117.387264,,,,,,0
37TPERWN,2263,37th @ Perry,E 37TH AV & S PERRY ST,47.620975,-117.389946,,,,,,0
37TARTWN,2264,37th @ Arthur,E 37TH AV & S ARTHUR ST,47.620877,-117.395244,,,,,,0
37TGRAWN,2266,37th @ Grand,E 37TH AV & S GRAND BL,47.620914,-117.401758,,,,,,0
37TLATWN,2267,37th @ Latawah,E 37TH AV & S LATAWAH ST,47.620942,-117.404625,,,,,,0
37TMANWN,2270,37th @ Manito Blvd,E 37TH AV & S MANITO BL NB,47.620943,-117.411006,,,,,,0
37TBERWN,2271,37th @ Bernard,W 37TH AV & S BERNARD ST,47.621026,-117.416568,,,,,,0
BER33RNN,2273,Bernard @ 33rd,S BERNARD ST & W 33RD AV,47.624449,-117.416686,,,,,,0
29TBERWF,2275,29th @ Bernard,W 29TH AV & S BERNARD ST,47.62827,-117.417333,,,,,,0
29TPOSWN,2277,29th @ Post,W 29TH AV & S POST ST,47.62828,-117.423028,,,,,,0
LIN26TNN,2279,Lincoln @ 26th,S LINCOLN ST & W 26TH AV,47.63078,-117.424891,,,,,,0
LIN22NNN,2281,Lincoln @ 22nd,S LINCOLN ST & W 22ND AV,47.634284,-117.424824,,,,,,0
LINSHONN,2283,Lincoln @ Shoshone,S LINCOLN ST & W SHOSHONE PL,47.637662,-117.424811,,,,,,0
LIN17TNF,2284,Lincoln @ 17th,S LINCOLN ST & W 17TH AV,47.640198,-117.424004,,,,,,0
14TLINWF,2285,14th @ Lincoln,W 14TH AV & S LINCOLN ST,47.642734,-117.425035,,,,,,0
14TMADWN,2286,14th @ Madison,W 14TH AV & S MADISON ST,47.642716,-117.427652,,,,,,0
ADA6THNN,2291,Adams @ 6th,S ADAMS ST & W 6TH AV,47.650269,-117.430956,,,,,,0
5THJEFEN,2292,5th @ Jefferson,W 5TH AV & S JEFFERSON ST,47.651311,-117.429581,,,,,,0
5THMONEN,2293,5th @ Monroe,W 5TH AV & S MONROE ST SB,47.651356,-117.42658,,,,,,0
WAL4THSN,2294,Wall @ 4th,S WALL ST & W 4TH AV,47.652449,-117.422037,,,,,,0
WAL2NDNF,2296,Wall @ 2nd,S WALL ST & W 2ND AV,47.654752,-117.421917,,,,,,0
WAL1STNN,2297,Wall @ 1st,S WALL ST NB & W 1ST AV EB,47.656527,-117.422006,,,,,,0
STE6THSN,2298,Stevens @ 6th,S STEVENS ST SB & W 6TH AV,47.650631,-117.419601,,,,,,0
GRO12TSN,2299,Grove @ 12th,S GROVE ST & W 12TH AV,47.644925,-117.417355,,,,,,0
GRO14TSN,2300,Grove @ 14th,S GROVE ST & W 12TH AV,47.642742,-117.417118,,,,,,0
BER19TSN,2303,Bernard @ 19th,S BERNARD ST & W 19TH AV,47.638413,-117.416828,,,,,,0
BER21SSN,2305,Bernard @ 21st,S BERNARD ST & W 21ST AV WB,47.635561,-117.416829,,,,,,0
BER25TSN,2307,Bernard @ 25th,S BERNARD ST & W 25TH AV,47.631875,-117.416856,,,,,,0
29TBEREF,2309,29th Street @ Bernard,W 29TH AV & S BERNARD ST,47.628107,-117.416157,,,,,,0
29TDIVEF,2311,29th @ Division,E 29TH AV & S BROWNE ST,47.628125,-117.41066,,,,,,0
29TMANEN,2312,29th @ Manito Blvd,E 29TH AV & S MANITO BL SB,47.628115,-117.407898,,,,,,0
29TLATEN,2313,29th @ Latawah,E 29TH AV & S LATAWAH ST,47.628132,-117.404212,,,,,,0
29TLATWN,2314,29th @ Latawah,E 29TH AV & S LATAWAH ST,47.628241,-117.404,,,,,,0
29TMANWN,2315,29th @ Manito Blvd,E 29TH AV & S MANITO BL NB,47.628242,-117.407224,,,,,,0
29TDIVWN,2316,29th @ Division,E 29TH AV & S DIVISION ST,47.628242,-117.411334,,,,,,0
29TBERWN,2318,29th Avenue @ Bernard,W 29TH AV & S BERNARD ST,47.62827,-117.416434,,,,,,0
BER25TNN,2320,Bernard @ 25th,S BERNARD ST & W 25TH AV,47.631739,-117.416685,,,,,,0
BER21SNN,2322,Bernard @ 21st,S BERNARD ST & W 21ST AV WB,47.635425,-117.416631,,,,,,0
BER20TNF,2323,Bernard @ 20th,S BERNARD ST & W 20TH AV,47.637489,-117.416617,,,,,,0
BER18TNN,2324,Bernard @ 18th,S BERNARD ST & W 18TH AV,47.638948,-117.416643,,,,,,0
BER16TNN,2325,Bernard @ 16th,S BERNARD ST & W 16TH AV,47.640804,-117.416696,,,,,,0
BER15TNF,2326,Bernard @ 15th,S BERNARD ST & W 15TH AV,47.642063,-117.416682,,,,,,0
GROSUMNN,2328,Grove @ Sumner,S GROVE ST & W SUMNER AV,47.645323,-117.416787,,,,,,0
WAS4THNN,2330,Washington @ 4th,S WASHINGTON ST NB & W 4TH AV,47.652397,-117.417882,,,,,,0
2NDWASWN,2331,2nd @ Washington,W 2ND AV WB & S WASHINGTON ST NB,47.654598,-117.417882,,,,,,0
9THMCCSN,2332,9th @ McClellan,W 9TH AV EB & S MCCLELLAN ST SB,47.647261,-117.415042,,,,,,0
GRA13TSF,2333,Grand @ 13th,S GRAND BL & E 13TH AV,47.643692,-117.40965,,,,,,0
GRA14TSN,2334,Grand @ 14th,S GRAND BL & E 14TH AV,47.643058,-117.408871,,,,,,0
GRA18TSN,2336,Grand @ 18th,S GRAND BL & E 18TH AV,47.639055,-117.407379,,,,,,0
GRA20TSC,2337,Grand @ 20th,S GRAND BL & E 20TH AV,47.636863,-117.406732,,,,,,0
GRA22NSN,2338,Grand @ 22nd,S GRAND BL & E 22ND AV,47.634871,-117.405729,,,,,,0
GRA25TSN,2340,Grand @ 25th,S GRAND BL & E 25TH AV,47.631882,-117.403893,,,,,,0
29TGRAEF,2342,29th @ Grand,E 29TH AV & S GRAND ST,47.628063,-117.40086,,,,,,0
MANITO,2343,Garfield @ 30th Ave (Manito Center),S GARFIELD ST & E 30TH AV,47.627469,-117.398253,,,,,,0
31TGRAWN,2344,31st @ Grand Bl,E 31ST AV & S GRAND BL,47.626447,-117.401319,,,,,,0
29TARTEF,2346,29th @ Arthur,E 29TH AV & S ARTHUR ST,47.628094,-117.394553,,,,,,0
29TPEREF,2348,29th @ Perry,E 29TH AV & S PERRY ST,47.628129,-117.38936,,,,,,0
29TPITEN,2349,29th @ Pittsburg,E 29TH AV & S PITTSBURG ST,47.628154,-117.384788,,,,,,0
29TMAREN,2350,29th @ Martin,E 29TH AV & S MARTIN ST,47.62817,-117.379423,,,,,,0
29TSOUEF,2352,29th @ Southeast Blvd,E 29TH AV & S STONE ST,47.628132,-117.374085,,,,,,0
29TREGEF,2354,29th @ Regal,E 29TH AV & S STONE ST,47.628165,-117.367795,,,,,,0
29TRAYEN,2356,29th @ Ray,E 29TH AV & S RAY ST,47.628136,-117.363263,,,,,,0
29TTHOEN,2357,29th @ Thor,E 29TH AV & S THOR ST,47.628108,-117.360633,,,,,,0
29TTHOWF,2358,29th @ Thor,E 29TH AV & S THOR ST,47.628271,-117.361148,,,,,,0
29TRAYWF,2359,29th @ Ray,E 29TH AV & S RAY ST,47.628254,-117.363897,,,,,,0
29TREGWN,2361,29th @ Regal,E 29TH AV & S REGAL ST,47.628265,-117.368482,,,,,,0
29TMTVWN,2362,29th @ Mt Vernon,E 29TH AV & S MT VERNON ST,47.628266,-117.370186,,,,,,0
29TSTOWN,2365,29th @ Stone,E 29TH AV & S STONE ST,47.62826,-117.376569,,,,,,0
29TMARWF,2366,29th @ Martin (Applebee's),E 29TH AV & S MARTIN ST,47.628279,-117.380123,,,,,,0
29TPITWF,2367,29th @ Pittsburg,E 29TH AV & S PITTSBURG ST,47.628272,-117.38488,,,,,,0
29TPINWN,2368,29th @ Pinecrest,E 29TH AV & E PINECREST RD,47.628228,-117.389175,,,,,,0
29TIVOWN,2369,29th @ Ivory,E 29TH AV & S IVORY ST,47.62822,-117.392703,,,,,,0
GRA25TNN,2372,Grand @ 25th,S GRAND BL & E 25TH AV,47.631755,-117.403668,,,,,,0
GRA22NNN,2374,Grand @ 22nd,S GRAND BL & E 22ND AV,47.634653,-117.405438,,,,,,0
GRA20TNN,2375,Grand @ 20th,S GRAND BL & E 20TH AV,47.6368,-117.406534,,,,,,0
GRA18TNN,2376,Grand @ 18th,S GRAND BL & E 18TH AV,47.638928,-117.407181,,,,,,0
GRA14TNN,2378,Grand @ 14th Avenue,S GRAND BL & E 14TH AV,47.642605,-117.408316,,,,,,0
GRA12TNN,2379,Grand @ 12th,S GRAND BL & E 12TH AV,47.644317,-117.410192,,,,,,0
8THMCCWF,2380,8th @ McClellan,W 8TH AV WB & S MCCLELLAN ST,47.648439,-117.415319,,,,,,0
8THWASWN,2381,8th @ Washington,W 8TH AV WB & S WASHINGTON ST,47.648457,-117.417024,,,,,,0
WAS6THNN,2383,Washington @ 6th,S WASHINGTON ST NB & W 6TH AV,47.65035,-117.417896,,,,,,0
8THMCCSN,2384,8th @ McClellan,W 8TH AV & S MCCLELLAN ST,47.64842,-117.41479,,,,,,0
ROC9THSM,2385,Rockwood Bl @ 9th Av,E ROCKWOOD BL & E 9TH AV,47.646237,-117.410786,,,,,,0
ROCCOWEN,2386,Rockwood Bl @ Cowley,E ROCKWOOD BL & COWLEY,47.645954,-117.408542,,,,,,0
SOUROCSF,2394,Southeast Blvd @ Rockwood Blvd,S SOUTHEAST BL & E ROCKWOOD BL,47.633648,-117.377159,,,,,,0
SOU27TSN,2395,Southeast Blvd @ 27th,S SOUTHEAST BL & E 27TH AV,47.630116,-117.375378,,,,,,0
SOU29TSN,2396,Southeast Blvd @ 29th,S SOUTHEAST BL & E 29TH AV,47.62845,-117.375432,,,,,,0
SOREGEN,2398,Southeast Blvd @ Regal,S SOUTHEAST BL & S REGAL ST,47.623656,-117.368583,,,,,,0
REG35TSM,2399,Regal @ 35th,S REGAL ST & E 35TH ST,47.62227,-117.368726,,,,,,0
REG37TSN,2400,Regal @ 37th,S REGAL ST & E 37TH AV,47.621003,-117.3687,,,,,,0
REG44TSN,2402,Regal @ 44th,S REGAL ST & E 44TH AV,47.613704,-117.368615,,,,,,0
REGPALSN,2403,Regal @ Palouse Hwy,S REGAL ST & E PALOUSE HY,47.610394,-117.368338,,,,,,0
REG53RSN,2404,Regal @ 53rd,S REGAL ST & E 53RD AV,47.606342,-117.368477,,,,,,0
REG55TSN,2405,Regal @ 55th,S REGAL ST & E 55TH AV,47.604223,-117.368519,,,,,,0
57TCOOWN,2408,57th @ Cook,E 57TH AV & S COOK ST,47.602312,-117.373694,,,,,,0
57TCREWF,2410,57th @ Crestline,E 57TH AV & S CRESTLINE ST,47.602371,-117.37955,,,,,,0
57TPITWF,2411,57th @ Pittsburg,E 57TH AV & S PITTSBURG ST,47.602382,-117.384252,,,,,,0
57TPERWN,2413,57th @ Perry,E 57TH AV & S PERRY ST,47.60242,-117.389694,,,,,,0
57TCOOEN,2426,57th @ Cook,E 57TH AV & S COOK ST,47.60215,-117.374,,,,,,0
57TREGWN,2427,57TH @ REGAL,E 57TH AV & S REGAL ST,47.602291,-117.368082,,,,,,0
REG53RNF,2429,Regal @ 53rd,S REGAL ST & E 53RD AV,47.606695,-117.368265,,,,,,0
REGPALNN,2430,Regal @ Palouse Hwy,S REGAL ST & E PALOUSE HY,47.610205,-117.368112,,,,,,0
REG44TNN,2431,Regal @ 44th,S REGAL ST & E 44TH AV,47.61365,-117.368361,,,,,,0
REGTHUNN,2432,Regal @ Thurston,S REGAL ST & E THURSTON AV,47.617081,-117.368493,,,,,,0
REG37TNN,2434,Regal @ 37th,S REGAL ST & E 37TH AV,47.620839,-117.368489,,,,,,0
REG35TNN,2435,Regal @ 35th,S REGAL ST & E 35TH AV EB,47.622605,-117.36854,,,,,,0
SOUREGWF,2436,Southeast Blvd @ Regal,S SOUTHEAST BL & S REGAL ST,47.623756,-117.369306,,,,,,0
SOU29TNF,2467,Southeast Blvd @ 29th,S SOUTHEAST BL & E 29TH AV,47.62902,-117.37522,,,,,,0
SOU27TNF,2468,Southeast Blvd @ 27th,S SOUTHEAST BL & E 27TH AV,47.630505,-117.375219,,,,,,0
SOUROCNN,2469,Southeast Blvd @ Rockwood Blvd,S SOUTHEAST BL & E ROCKWOOD BL,47.634319,-117.377066,,,,,,0
ROCCOWWF,2477,Rockwood Blvd @ Cowley,E ROCKWOOD BL & W 9TH AV,47.646079,-117.408662,,,,,,0
ROC9THWN,2478,Rockwood Blvd. @ 9th Ave,E ROCKWOOD BL & W 9TH AV,47.646431,-117.410925,,,,,,0
SAC9THS,2479,Sacred Heart Driveway @ 9th Ave,W ROCKWOOD BL & S BROWNE ST,47.647303,-117.412907,,,,,,0
PER15TNN,2514,Perry @ 15th,S PERRY ST & E 15TH AV,47.641514,-117.389853,,,,,,0
PER11TNN,2516,Perry @ 11th,S PERRY ST & E 11TH AV,47.645345,-117.389864,,,,,,0
ROCCLINN,2525,Chandler @ Hartson,S CHANDLER ST & Hartson,47.65071,-117.405867,,,,,,0
JEF1STSN,2527,Jefferson @ 1st,S JEFFERSON ST & W 1ST AV EB,47.6566,-117.4297,,,,,,0
JEF2NDSN,2528,Jefferson @ 2nd,S JEFFERSON ST & W 2ND AV WB,47.654508,-117.429634,,,,,,0
SUNRUSWF,2531,Sunset @ Rustle,W SUNSET BL & S RUSTLE ST,47.640401,-117.473657,,,,,,0
SUNASSWF,2532,Sunset @ Assembly,W SUNSET BL & S ASSEMBLY RD,47.640499,-117.476658,,,,,,0
SUNLEWWC,2535,Sunset @ Lewis,W SUNSET HY & S LEWIS ST,47.643112,-117.489215,,,,,,0
SUNWINWC,2536,Sunset @ Windsor,W SUNSET HY & S WINDSOR DR,47.643083,-117.493299,,,,,,0
SIA,2539,Leave SIA Concourse A,W AIRPORT DR & W HWY 2 HY,47.626503,-117.536888,,,,,,0
HAYHWYNF,2542,Hayford @ Hwy 2 (Walmart),S HAYFORD RD & Parking Lot,47.645336,-117.560762,,,,,,0
NQST,2543,Northern Quest Casino,W NORTHERN QUEST DR,47.657657,-117.561578,,,,,,0
HWYFLIWF,2544,Hwy 2 @ Flint (Triumph),W US 2 HY & S FLINT RD,47.643288,-117.540821,,,,,,0
AHCORR,2549,Airway Heights Correctional Center,W SPRAGUE AV,47.657216,-117.577232,,,,,,0
HWYLUNWF,2554,Hwy 2 @ Lundstrom,W HWY 2 HY & S LUNDSTROM ST,47.643021,-117.593971,,,,,,0
HWYCRAWF,2555,Hwy 2 @ Craig,W HWY 2 HY & S CRAIG RD,47.643072,-117.604505,,,,,,0
YOKESE,2560,Airway Heights P&R (Yokes),W HWY 2 HY & S KING ST,47.642854,-117.589543,,,,,,0
HAY12TSC,2566,Hayford @ 12th Av,S HAYFORD RD & W 12TH AV,47.646406,-117.560991,,,,,,0
HAY9THSC,2567,Hayford @ 9th Av,S HAYFORD RD & W 9th,47.649086,-117.561011,,,,,,0
HWYWESWN,2571,Hwy 2 @ West St,W HWY 2 HY & S WEST ST,47.642995,-117.598394,,,,,,0
LEF4THSN,2572,Lefevre @ 4th,N LEFEVRE ST & W 4TH ST,47.577119,-117.682812,,,,,,0
HWYWESEN,2573,Hwy 2 @ West St,W HWY 2 HY & S WEST ST,47.642832,-117.598686,,,,,,0
4THMINWM,2574,4th @ Minnie,W 4TH AV & N MINNIE ST,47.577599,-117.688148,,,,,,0
EASTERNW,2575,Maple @ Alder (Eastern State Hospital),MAPLE ST & BIRCH ST,47.572174,-117.693711,,,,,,0
MAPPINWN,2576,Maple @ Pine,W MAPLE ST & S PINE ST,47.5721,-117.696828,,,,,,0
WESTLAKE,2578,West Lake Hospital,WILLOW DR & ELM ST,47.574239,-117.702869,,,,,,0
MAPPINEN,2580,Maple @ Pine,W MAPLE ST & S PINE ST,47.571974,-117.696801,,,,,,0
PINPOPSN,2581,Pine @ Poplar,S PINE ST & W POPLAR AV,47.567197,-117.696965,,,,,,0
PINFANSN,2583,Pine @ Fancher,S PINE ST & S FANCHER RD,47.562088,-117.697615,,,,,,0
WATERPKE,2585,Hwy 902 @ Waterfront Park,S HWY 902 HY & W FANCHER RD,47.561698,-117.693722,,,,,,0
LEFJEFNC,2586,Lefevre @ Jefferson,S LEFEVRE ST & S JEFFERSON ST,47.566162,-117.683562,,,,,,0
LEFCAMNN,2587,Lefevre @ Campbell,S LEFEVRE ST & E CAMPBELL ST,47.570019,-117.682517,,,,,,0
LAKWALEF,2589,Lake @ Walker,E LAKE ST & N WALKER ST,47.572792,-117.676842,,,,,,0
LAKSTAEF,2590,Lake @ Stanley,E LAKE ST & N PRENTIS ST,47.572798,-117.674197,,,,,,0
PRECAMSN,2591,Prentis @ Campbell,S PRENTIS ST & E CAMPBELL ST,47.570183,-117.6732,,,,,,0
CAMBROWN,2597,Campbell @ Brower,E CAMPBELL ST & S BROWER ST,47.570183,-117.678296,,,,,,0
LEFCAMSF,2599,Lefevre @ Campbell,S LEFEVRE ST & E CAMPBELL ST,47.570057,-117.682758,,,,,,0
LEFJEFSN,2600,Lefevre @ Jefferson,S LEFEVRE ST & S JEFFERSON ST,47.566352,-117.683629,,,,,,0
LEFWATER,2601,Lefevre @ Waterfront Park,S LEFEVRE ST & W FANCHER RD,47.561971,-117.693182,,,,,,0
PINFANNN,2602,Pine @ Fancher,S FANCHER CONN & S PINE ST,47.561818,-117.697485,,,,,,0
PINLODGE,2604,Pine @ Poplar (Pine Lodge),S PINE ST & POPLAR ST,47.567043,-117.69678,,,,,,0
PINMAPNN,2605,Pine @ Maple,S PINE ST & W MAPLE ST,47.571951,-117.696641,,,,,,0
EASTERN,2606,Maple @ Alder (Eastern State Hosp.),MAPLE ST & ALDER ST,47.571975,-117.693592,,,,,,0
4THMINEN,2607,4th @ Minnie,W 4TH AV & N MINNIE ST,47.577363,-117.687962,,,,,,0
MEDLKHS,2609,Lefevre @ Medical Lake High School,N LEFEVRE ST & W JAMES ST,47.577889,-117.682564,,,,,,0
LIDWABNN,2611,Lidgerwood @ Wabash,N LIDGERWOOD ST & E WABASH AV,47.702164,-117.405718,,,,,,0
LIDEVENF,2613,Lidgerwood @ Everett,N LIDGERWOOD ST & E EVERETT AV,47.705762,-117.40573,,,,,,0
LIDROWNN,2614,Lidgerwood @ Rowan,N LIDGERWOOD ST & E ROWAN AV,47.707866,-117.405742,,,,,,0
LIDROWSN,2615,Lidgerwood @ Rowan,N LIDGERWOOD ST & E ROWAN AV,47.707974,-117.405995,,,,,,0
LIDEVESN,2616,Lidgerwood @ Everett,N LIDGERWOOD ST & E EVERETT,47.706193,-117.405969,,,,,,0
LIDOLYSM,2618,Lidgerwood @ Olympic/Wabash,N LIDGERWOOD ST & E OLYMPIC-WABASH AL,47.702713,-117.405958,,,,,,0
HWYCRAEN,2622,Hwy 2 @ Craig,W HWY 2 HY & S CRAIG RD,47.642846,-117.603698,,,,,,0
HWYZIEEF,2623,Hwy 2 @ Ziegler,W HWY 2 HY & S ZIEGLER ST,47.642784,-117.595358,,,,,,0
HWYHAYEF,2628,Hwy 2 @ Hayford (Walmart),W US 2 HY & Parking Lot,47.64289,-117.560304,,,,,,0
HWYFLIEF,2630,Hwy 2 @ Flint (Triumph),W US 2 HY & S TECHNOLOGY BL,47.643137,-117.538957,,,,,,0
PZ8,2632,Plaza Zone 8,W SPRAGUE AV,47.657279,-117.422795,,,,,,0
SUNGROEF,2638,Sunset @ Grove,W SUNSET HY & S WINDSOR DR,47.642864,-117.496696,,,,,,0
SUNLEWEN,2640,Sunset @ Lewis,W SUNSET HY & S LEWIS ST,47.642849,-117.489228,,,,,,0
SUNASSEN,2642,Sunset @ Assembly,W SUNSET BL & S ASSEMBLY RD,47.640137,-117.475878,,,,,,0
SUNRUSEN,2643,Sunset @ Rustle,W SUNSET BL & S ASSEMBLY RD,47.640183,-117.473366,,,,,,0
SUNLINEM,2644,Sunset @ Lindeke,W SUNSET BL & S LINDEKE ST,47.649045,-117.45028,,,,,,0
MEDGEIWF,2645,Medical Lake Hy @ Geiger Bl (Mobil),W MEDICAL LAKE HY & W GEIGER BL,47.59403,-117.568334,,,,,,0
